Race	Labels
White	['restaurant', 'candle', 'groom', 'jigsaw puzzle', 'crossword puzzle']
White	['abaya', 'unicycle', 'hornbill', 'miniskirt', 'umbrella']
White	['lab coat', 'bow tie', 'wig', 'sunscreen', 'stethoscope']
White	['piggy bank', 'quilt', 'bathtub', 'tub', 'redbone']
White	['barbershop', 'drumstick', 'hair spray', 'microphone', 'sunscreen']
White	['diaper', 'bonnet', 'feather boa', 'bathtub', 'tub']
White	['mask', 'sombrero', 'pinwheel', 'bubble', 'wig']
White	['park bench', 'balance beam', 'croquet ball', 'worm fence', 'apiary']
White	['bow tie', 'seat belt', 'poncho', 'stole', 'Band Aid']
White	['paddle', 'maillot', 'maillot', 'volleyball', 'bathing cap']
White	['neck brace', 'bow tie', 'military uniform', 'sunglass', 'seat belt']
White	['ice lolly', 'lipstick', 'hair slide', 'whistle', 'syringe']
White	['lipstick', 'wig', 'ice lolly', 'hair slide', 'seat belt']
White	['Loafer', 'suit', 'Windsor tie', 'bulletproof vest', 'neck brace']
White	['whistle', 'neck brace', 'power drill', 'tricycle', 'knee pad']
White	['horned viper', 'Indian cobra', 'rock python', 'sidewinder', 'neck brace']
White	['Band Aid', 'bathing cap', 'sunscreen', 'shower cap', 'bow tie']
White	['syringe', 'perfume', 'hair spray', 'lipstick', 'hand blower']
White	['abaya', 'neck brace', 'academic gown', 'sweatshirt', 'seat belt']
White	['unicycle', 'shoe shop', 'tricycle', 'sea snake', 'water snake']
White	['diaper', 'swimming trunks', 'hoopskirt', 'tub', 'bathtub']
White	['Sussex spaniel', 'comic book', 'bloodhound', 'Japanese spaniel', 'thresher']
White	['bathing cap', 'maillot', 'maillot', 'shower cap', 'miniskirt']
White	['brassiere', 'maillot', 'maillot', 'wig', 'feather boa']
White	['harmonica', 'cellular telephone', 'lens cap', 'whistle', 'Band Aid']
White	['sunglasses', 'sunglass', 'bathing cap', 'snorkel', 'lens cap']
White	['mortarboard', 'cloak', 'cowboy hat', 'sombrero', 'seat belt']
White	['brassiere', 'diaper', 'notebook', 'tub', 'neck brace']
White	['lipstick', 'bow tie', 'lens cap', 'cellular telephone', 'sunglass']
White	['puffer', 'goldfish', 'plastic bag', 'conch', 'shower cap']
White	['bucket', 'maillot', 'bikini', 'maillot', 'diaper']
White	['dumbbell', 'power drill', 'soccer ball', 'diaper', 'hand blower']
White	['brassiere', 'bikini', 'cowboy hat', 'maillot', 'neck brace']
White	['parallel bars', 'folding chair', 'rocking chair', 'barbell', 'tricycle']
White	['swimming trunks', 'sarong', 'sunscreen', 'sea urchin', 'starfish']
White	['sombrero', 'bonnet', 'cowboy hat', 'sunglasses', 'Chihuahua']
White	['croquet ball', 'plunger', 'screwdriver', 'dumbbell', 'maraca']
White	['sarong', 'gown', 'crutch', 'trench coat', 'pajama']
White	['rugby ball', 'stethoscope', 'racket', 'plunger', 'drumstick']
White	['brassiere', 'bikini', 'maillot', 'wig', 'maillot']
White	['stethoscope', 'harmonica', 'lipstick', 'cellular telephone', 'lens cap']
White	['diaper', 'stethoscope', 'nipple', 'mouse', 'tub']
White	['shower cap', 'sunglass', 'vizsla', 'frilled lizard', 'redbone']
White	['lipstick', 'seat belt', 'fur coat', 'brassiere', 'wig']
White	['dumbbell', 'gasmask', 'binoculars', 'barbell', 'power drill']
White	['stethoscope', 'lab coat', 'Windsor tie', 'neck brace', 'sweatshirt']
White	['lab coat', 'hand blower', 'neck brace', 'stethoscope', 'Windsor tie']
White	['crutch', 'power drill', 'Dutch oven', 'vacuum', 'chain saw']
White	['maillot', 'miniskirt', 'maillot', 'sunglass', 'bikini']
White	['fur coat', 'lipstick', 'feather boa', 'wig', 'seat belt']
White	['miniskirt', 'gown', 'maillot', 'wig', 'velvet']
White	['marimba', 'sarong', 'parallel bars', 'crutch', 'flute']
White	['harmonica', 'cowboy hat', 'violin', 'ice lolly', 'lighter']
White	['lab coat', 'Band Aid', 'sunscreen', 'bath towel', 'Windsor tie']
White	['suit', 'Band Aid', 'bow tie', 'sunglasses', 'Windsor tie']
White	['sunscreen', 'wallaby', 'bathing cap', 'hair spray', 'cellular telephone']
White	['wig', 'suit', 'hair spray', 'Windsor tie', 'shower cap']
White	['gown', 'velvet', 'maillot', 'jean', 'stole']
White	['miniskirt', 'folding chair', 'barbell', 'barber chair', 'dumbbell']
White	['brassiere', 'bikini', 'maillot', 'maillot', 'gown']
White	['oxygen mask', 'gasmask', 'sunscreen', 'water bottle', 'nipple']
White	['dumbbell', 'lens cap', 'microphone', 'hand blower', 'cellular telephone']
White	['maillot', 'miniskirt', 'maillot', 'bikini', 'pajama']
White	['stethoscope', 'wig', 'bikini', 'maillot', 'gown']
White	['bikini', 'brassiere', 'maillot', 'maillot', 'jersey']
White	['power drill', 'dumbbell', 'barbell', 'neck brace', 'punching bag']
White	['cellular telephone', 'harmonica', 'sunglasses', 'Band Aid', 'sunglass']
White	['bathtub', 'Band Aid', 'tub', 'bathing cap', 'cellular telephone']
White	['brassiere', 'notebook', 'maillot', 'maillot', 'bikini']
White	['bonnet', 'brassiere', 'maillot', 'necklace', 'sarong']
White	['diaper', 'maillot', 'brassiere', 'tub', 'bathtub']
White	['ice lolly', 'lipstick', 'bubble', 'Band Aid', 'feather boa']
White	['bath towel', 'brassiere', 'maillot', 'bikini', 'gown']
White	['lab coat', 'stethoscope', 'bow tie', 'Windsor tie', 'wig']
White	['wig', 'fur coat', 'shower cap', 'bath towel', 'hair spray']
White	['swimming trunks', 'sarong', 'bathing cap', 'barbell', 'diaper']
White	['cloak', 'suit', 'lipstick', 'umbrella', 'wig']
White	['bath towel', 'bonnet', 'bathing cap', 'ice lolly', 'lipstick']
White	['Band Aid', 'lipstick', 'bubble', 'necklace', 'bikini']
White	['lipstick', 'wig', 'face powder', 'ice lolly', 'sunscreen']
White	['diaper', 'neck brace', 'menu', 'crib', 'bib']
White	['brassiere', 'suit', 'bow tie', 'wig', 'dumbbell']
White	['stethoscope', 'cleaver', 'lab coat', 'Band Aid', 'quill']
White	['brassiere', 'maillot', 'bikini', 'seat belt', 'maillot']
White	['thunder snake', 'eft', 'lipstick', 'loupe', 'ringneck snake']
White	['wig', 'brassiere', 'hand blower', 'bikini', 'hair spray']
White	['hand blower', 'shower cap', 'African grey', 'ping-pong ball', 'maraca']
White	['wig', 'hair spray', 'mask', 'stethoscope', 'Band Aid']
White	['feather boa', 'wig', 'lipstick', 'fur coat', 'hair slide']
White	['Band Aid', 'sunscreen', 'lipstick', 'lotion', 'hair spray']
White	['croquet ball', 'cowboy hat', 'lawn mower', 'cowboy boot', 'parallel bars']
White	['jersey', 'maillot', 'wig', 'maillot', 'velvet']
White	['miniskirt', 'jersey', 'maillot', 'maillot', 'gown']
White	['sleeping bag', 'stretcher', 'hand-held computer', 'harmonica', 'remote control']
White	['brassiere', 'maillot', 'bikini', 'maillot', 'diaper']
White	['suit', 'bow tie', 'Windsor tie', 'bolo tie', 'groom']
White	['tripod', 'gown', 'crutch', 'rifle', 'microphone']
White	['drumstick', 'brassiere', 'notebook', 'grand piano', 'stage']
White	['four-poster', 'throne', 'cradle', 'vestment', 'pajama']
White	['bow tie', 'suit', 'cleaver', 'jersey', 'hand blower']
White	['basketball', 'ballplayer', 'maze', 'volleyball', 'umbrella']
White	['seat belt', 'lipstick', 'brassiere', 'bikini', 'hand blower']
White	['miniskirt', 'sunglasses', 'sunglass', 'cornet', 'umbrella']
White	['sunglass', 'sunglasses', 'ice lolly', 'Band Aid', 'whistle']
White	['groom', 'gown', 'abaya', 'trench coat', 'kimono']
White	['bathtub', 'Band Aid', 'bikini', 'hair spray', 'hand blower']
White	['sunglasses', 'bikini', 'sunglass', 'brassiere', 'maillot']
White	['wig', 'face powder', 'neck brace', 'mask', 'lab coat']
White	['seat belt', 'wig', 'ice lolly', 'hair spray', 'hair slide']
White	['brassiere', 'bow tie', 'maillot', 'gown', 'suit']
White	['plunger', 'dumbbell', 'punching bag', 'switch', 'joystick']
White	['brassiere', 'kimono', 'hair spray', 'groom', 'bow tie']
White	['maillot', 'maillot', 'bikini', 'swimming trunks', 'miniskirt']
White	['brassiere', 'bikini', 'maillot', 'wig', 'maillot']
White	['suit', 'academic gown', 'Windsor tie', 'bulletproof vest', 'trench coat']
White	['oxygen mask', 'steam locomotive', 'warplane', 'parachute', 'scuba diver']
White	['sweatshirt', 'cowboy hat', 'cloak', 'brassiere', 'lab coat']
White	['fur coat', 'capuchin', 'wig', 'seat belt', 'drumstick']
White	['Band Aid', 'dumbbell', 'pick', 'balance beam', 'harmonica']
White	['sunglass', 'sunglasses', 'brassiere', 'suit', 'lipstick']
White	['lipstick', 'whistle', 'ice lolly', 'Band Aid', 'pick']
White	['bubble', 'lipstick', 'sunglass', 'wig', 'sunglasses']
White	['sarong', 'bikini', 'swimming trunks', 'maillot', 'maillot']
White	['chain mail', 'neck brace', 'bonnet', 'sweatshirt', 'Band Aid']
White	['sarong', 'maillot', 'Arabian camel', 'maillot', 'frilled lizard']
White	['maillot', 'maillot', 'miniskirt', 'dumbbell', 'bikini']
White	['Windsor tie', 'suit', 'neck brace', 'oboe', 'lab coat']
White	['cloak', 'abaya', 'wig', 'quill', 'stole']
White	['maillot', 'maillot', 'dumbbell', 'jersey', 'velvet']
White	['wig', 'lipstick', 'necklace', 'hair spray', 'bow tie']
White	['bow tie', 'bath towel', 'suit', 'lab coat', 'notebook']
White	['lab coat', 'beaker', "potter's wheel", 'plate', 'Petri dish']
White	['lipstick', 'Band Aid', 'cellular telephone', 'syringe', 'harmonica']
White	['suit', 'Windsor tie', 'academic gown', 'bow tie', 'mortarboard']
White	['lab coat', 'brassiere', 'neck brace', 'bikini', 'maillot']
White	['sunscreen', 'bikini', 'bathing cap', 'diaper', 'binoculars']
White	['sunglasses', 'military uniform', 'seat belt', 'loupe', 'sunglass']
White	['brassiere', 'bikini', 'seat belt', 'hair spray', 'hand blower']
White	['brassiere', 'bikini', 'umbrella', 'maillot', 'maillot']
White	['groom', 'burrito', 'bow tie', 'ice lolly', 'French horn']
White	['bikini', 'maillot', 'maillot', 'brassiere', 'wig']
White	['bikini', 'lipstick', 'brassiere', 'maillot', 'wig']
White	['boa constrictor', 'fur coat', 'wig', 'hatchet', 'cloak']
White	['bathing cap', 'face powder', 'bath towel', 'sunscreen', 'Band Aid']
White	['maillot', 'jersey', 'neck brace', 'seat belt', 'maillot']
White	['sarong', 'cowboy boot', 'ear', 'cowboy hat', 'swimming trunks']
White	['dining table', 'rocking chair', 'folding chair', 'bookcase', 'crib']
White	['hay', 'parallel bars', 'diamondback', 'plunger', 'ram']
White	['coho', 'barracouta', 'cowboy hat', 'military uniform', 'snorkel']
White	['pajama', 'suit', 'gown', 'trench coat', 'miniskirt']
White	['neck brace', 'Band Aid', 'ice lolly', 'sunscreen', 'nipple']
White	['gasmask', 'rifle', 'hair spray', 'tripod', 'microphone']
White	['bikini', 'brassiere', 'maillot', 'miniskirt', 'sarong']
White	['bubble', 'whistle', 'ice lolly', 'croquet ball', 'maraca']
White	['bikini', 'swimming trunks', 'maillot', 'sarong', 'maillot']
White	['cowboy hat', 'mortarboard', 'shower cap', 'sombrero', 'bathing cap']
White	['maillot', 'maillot', 'miniskirt', 'perfume', 'ping-pong ball']
White	['jean', 'suit', 'bow tie', 'Loafer', 'crutch']
White	['artichoke', 'pitcher', 'sax', 'Indian cobra', 'crayfish']
White	['lipstick', 'red wine', 'face powder', 'beer glass', 'syringe']
White	['nipple', 'gasmask', 'oxygen mask', 'Band Aid', 'bath towel']
White	['lipstick', 'ice lolly', 'Band Aid', 'hair slide', 'nipple']
White	['brassiere', 'gown', 'groom', 'bikini', 'maillot']
White	['barber chair', 'bow tie', 'barbershop', 'neck brace', 'lab coat']
White	['bath towel', 'shower cap', 'bathing cap', 'fur coat', 'wig']
White	['sombrero', 'cowboy hat', 'military uniform', 'pickelhaube', 'drumstick']
White	['Band Aid', 'sweatshirt', 'nipple', 'spatula', 'bath towel']
White	['academic gown', 'Windsor tie', 'suit', 'Loafer', 'mortarboard']
White	['pick', 'loupe', 'puck', 'combination lock', 'Petri dish']
White	['bow tie', 'suit', 'oboe', 'bassoon', 'Windsor tie']
White	['balance beam', 'horizontal bar', 'parallel bars', 'ping-pong ball', 'stage']
White	['wig', 'hand blower', 'hair spray', 'hair slide', 'face powder']
White	['brassiere', 'bikini', 'maillot', 'maillot', 'gown']
White	['cowboy boot', 'miniskirt', 'rifle', 'pole', 'sunglass']
White	['academic gown', 'mortarboard', 'cloak', 'suit', 'ballplayer']
White	['crash helmet', 'mortarboard', 'academic gown', 'cowboy hat', 'sombrero']
White	['lab coat', 'suit', 'sweatshirt', 'trench coat', 'academic gown']
White	['pier', 'shopping cart', 'radio telescope', 'chainlink fence', 'suspension bridge']
White	['velvet', 'maillot', 'dumbbell', 'miniskirt', 'gown']
White	['balance beam', 'toyshop', 'bathing cap', 'brassiere', 'throne']
White	['jersey', 'umbrella', 'sunglasses', 'jean', 'sweatshirt']
White	['jean', 'bow tie', 'miniskirt', 'overskirt', 'stole']
White	['gasmask', 'oxygen mask', 'Band Aid', 'can opener', 'nipple']
White	['miniskirt', 'vacuum', 'unicycle', 'jean', 'swab']
White	['oboe', 'flute', 'stethoscope', 'hair spray', 'bassoon']
White	['lipstick', 'harmonica', 'syringe', 'cellular telephone', 'ice lolly']
White	['vacuum', 'go-kart', 'stethoscope', 'notebook', 'harmonica']
White	['lab coat', 'bathing cap', 'sunscreen', 'bow tie', 'wig']
White	['wig', 'sunglass', 'sunglasses', 'lipstick', 'brassiere']
White	['French horn', 'sax', 'stage', 'sunglass', 'trombone']
White	['maillot', 'killer whale', 'snorkel', 'swimming trunks', 'gar']
White	['wig', 'hair spray', 'cloak', 'ski mask', 'bonnet']
White	['bikini', 'maillot', 'brassiere', 'maillot', 'miniskirt']
White	['brassiere', 'lab coat', 'stethoscope', 'bow', 'hourglass']
White	['bow tie', 'chain mail', 'stethoscope', 'microphone', 'brassiere']
White	['puffer', 'conch', 'sea urchin', 'loggerhead', 'bathing cap']
White	['wig', 'brassiere', 'lipstick', 'hair spray', 'hand blower']
White	['plastic bag', 'wig', 'lab coat', 'suit', 'groom']
White	['jean', 'miniskirt', 'maillot', 'maillot', 'dumbbell']
White	['folding chair', 'barber chair', 'neck brace', 'miniskirt', 'dumbbell']
White	['Band Aid', 'lipstick', 'sunscreen', 'ice lolly', 'hair slide']
White	['overskirt', 'neck brace', 'breastplate', 'cuirass', 'Windsor tie']
White	['academic gown', 'trench coat', 'hand-held computer', 'miniskirt', 'mailbag']
White	['maillot', 'balance beam', 'hammer', 'maillot', 'hatchet']
White	['bath towel', 'bathing cap', 'wig', 'sunscreen', 'cowboy hat']
White	['face powder', 'lipstick', 'wig', 'sunscreen', 'sunglass']
White	['horizontal bar', 'balance beam', 'parallel bars', 'maillot', 'maillot']
White	['hair spray', 'bikini', 'feather boa', 'brassiere', 'tub']
White	['crutch', 'trombone', 'French horn', 'pajama', 'groom']
White	['nipple', 'hamster', 'ocarina', 'mouse', 'piggy bank']
White	['barbershop', 'library', 'shoe shop', 'military uniform', 'restaurant']
White	['pajama', 'stethoscope', 'hair spray', 'hand blower', 'neck brace']
White	['cloak', 'car mirror', 'cellular telephone', 'seat belt', 'spotlight']
White	['overskirt', 'gown', 'velvet', 'hoopskirt', 'miniskirt']
White	['nipple', 'neck brace', 'Band Aid', 'Windsor tie', 'diaper']
White	['maillot', 'maillot', 'miniskirt', 'sunglass', 'bikini']
White	['diaper', 'nipple', 'crib', 'cradle', 'bath towel']
White	['flute', 'walking stick', 'crayfish', 'dragonfly', 'syringe']
White	['bow tie', 'ice cream', 'remote control', 'soap dispenser', 'mask']
White	['bikini', 'bathing cap', 'maillot', 'maillot', 'bubble']
White	['hair slide', 'pinwheel', 'diaper', 'conch', 'nipple']
White	['neck brace', 'seat belt', 'jersey', 'hand blower', 'hair spray']
White	['miniskirt', 'ski mask', 'buckle', 'diaper', 'bonnet']
White	['seat belt', 'sunglasses', 'car mirror', 'sunglass', 'minibus']
White	['brassiere', 'bikini', 'swimming trunks', 'maillot', 'miniskirt']
White	['tape player', 'cassette player', 'Polaroid camera', 'CD player', 'radio']
White	['lipstick', 'feather boa', 'fur coat', 'wig', 'bath towel']
White	['thresher', 'lakeside', 'drilling platform', 'castle', 'fountain']
White	['maillot', 'balance beam', 'maillot', 'parallel bars', 'miniskirt']
White	['dumbbell', 'barbell', 'miniskirt', 'suit', 'Windsor tie']
White	['velvet', 'pajama', 'trench coat', 'miniskirt', 'stole']
White	['maraca', 'ocarina', 'cowboy hat', 'Band Aid', 'nipple']
White	['power drill', 'suit', 'Windsor tie', 'plastic bag', 'cowboy boot']
White	['cash machine', 'pay-phone', 'vacuum', 'refrigerator', 'gas pump']
White	['panpipe', 'nipple', 'neck brace', 'hair spray', 'ocarina']
White	['lighter', 'drumstick', 'syringe', 'feather boa', 'candle']
White	['balance beam', 'bow', 'pole', 'plunger', 'broom']
White	['neck brace', 'ping-pong ball', 'hair spray', 'lab coat', 'seat belt']
White	['bikini', 'maillot', 'maillot', 'brassiere', 'sunscreen']
White	['parallel bars', 'altar', 'cradle', 'crib', 'bow']
White	['drumstick', 'pole', 'hatchet', 'microphone', 'assault rifle']
White	['kimono', 'maillot', 'sarong', 'maillot', 'sunglass']
White	['feather boa', 'cloak', 'lighter', 'seat belt', 'wig']
White	['torch', 'baseball', 'racket', 'sunglass', 'kimono']
White	['miniskirt', 'limousine', 'minivan', 'maillot', 'unicycle']
White	['maillot', 'maillot', 'brassiere', 'miniskirt', 'bathing cap']
White	['cuirass', 'military uniform', 'gasmask', 'pickelhaube', 'breastplate']
White	['stethoscope', 'lab coat', 'oxygen mask', 'spatula', 'screwdriver']
White	['neck brace', 'seat belt', 'stethoscope', 'brassiere', 'notebook']
White	['Windsor tie', 'suit', 'oboe', 'oxygen mask', 'bolo tie']
White	['Band Aid', 'cloak', 'shower cap', 'sweatshirt', 'neck brace']
White	['nipple', 'harmonica', 'diaper', 'loupe', 'Band Aid']
White	['sandbar', 'volleyball', 'swimming trunks', 'seashore', 'ski']
White	['gown', 'bathing cap', 'bikini', 'maillot', 'maillot']
White	['maillot', 'neck brace', 'overskirt', 'Windsor tie', 'academic gown']
White	['bow tie', 'suit', 'Windsor tie', 'lab coat', 'bolo tie']
White	['maillot', 'poncho', 'apron', 'overskirt', 'maillot']
White	['brassiere', 'bikini', 'maillot', 'maillot', 'wig']
White	['fur coat', 'tub', 'bath towel', 'diaper', 'bathtub']
White	['harmonica', 'ice lolly', 'diaper', 'nipple', 'maraca']
White	['lipstick', 'hair spray', 'sunscreen', 'cellular telephone', 'wig']
White	['oxygen mask', 'neck brace', 'seat belt', 'gasmask', 'hair slide']
White	['bonnet', 'wool', 'mask', 'hair slide', 'wig']
White	['suit', 'Windsor tie', 'bow tie', 'academic gown', 'cleaver']
White	['megalith', 'stone wall', 'assault rifle', 'maze', 'unicycle']
White	['wig', 'ice lolly', 'hair spray', 'lipstick', 'bikini']
White	['fur coat', 'lipstick', 'feather boa', 'wig', 'bow tie']
White	['bikini', 'brassiere', 'maillot', 'stethoscope', 'lipstick']
White	['bikini', 'wig', 'maillot', 'maillot', 'brassiere']
White	['maillot', 'maillot', 'bikini', 'sarong', 'gown']
White	['bathing cap', 'sunglass', 'sunglasses', 'lens cap', 'seat belt']
White	['dumbbell', 'cowboy boot', 'miniskirt', 'barbell', 'maillot']
White	['plate', 'zucchini', 'crossword puzzle', 'spaghetti squash', 'burrito']
White	['abaya', 'sweatshirt', 'cloak', 'ski mask', 'jersey']
White	['bubble', 'torch', 'mosque', 'stupa', 'plunger']
