Race	Labels
Black	['shield', 'accordion', 'steam locomotive', 'trombone', 'harmonica']
Black	['banjo', 'crutch', 'swing', 'unicycle', 'ski']
Black	['cowboy hat', 'sarong', 'hair spray', 'sunscreen', 'sunglass']
Black	['dumbbell', 'mask', 'gasmask', 'abaya', 'sandal']
Black	['ski mask', 'volleyball', 'bikini', 'swimming trunks', 'bathing cap']
Black	['chain', 'bow tie', 'seat belt', 'pajama', 'ice lolly']
Black	['bib', 'academic gown', 'mortarboard', 'groom', 'bow tie']
Black	['ocarina', 'lab coat', 'vestment', 'cloak', 'abaya']
Black	['hoopskirt', 'lab coat', 'stethoscope', 'bolo tie', 'racket']
Black	['bow tie', 'panpipe', 'harp', 'drumstick', 'stage']
Black	['sax', 'poncho', 'pajama', 'hoopskirt', 'cowboy hat']
Black	['bonnet', 'bow tie', 'lab coat', 'neck brace', 'Band Aid']
Black	['sunscreen', 'Windsor tie', 'bow tie', 'academic gown', 'neck brace']
Black	['suit', 'maypole', 'plunger', 'torch', 'pole']
Black	['unicycle', 'bulletproof vest', 'milk can', 'custard apple', 'macaque']
Black	['vine snake', 'lab coat', 'neck brace', 'cash machine', 'toilet seat']
Black	['spatula', 'bulletproof vest', 'dumbbell', 'assault rifle', 'punching bag']
Black	['sunglass', 'bearskin', 'ski mask', 'Tibetan mastiff', 'jersey']
Black	['muzzle', 'sax', 'umbrella', 'groom', 'accordion']
Black	['bow tie', 'scuba diver', 'snorkel', 'gasmask', 'sunglasses']
Black	['sunglass', 'ski mask', 'Gordon setter', 'Rottweiler', 'gasmask']
Black	['curly-coated retriever', 'notebook', 'parallel bars', 'barbell', 'pool table']
Black	['miniskirt', 'feather boa', 'lipstick', 'bonnet', 'Band Aid']
Black	['whistle', 'bow', 'swing', 'flute', 'walking stick']
Black	['violin', 'wig', 'cloak', 'fur coat', 'stole']
Black	['abaya', 'lipstick', 'cellular telephone', 'hair spray', 'stage']
Black	['safety pin', 'hair spray', 'bow tie', 'neck brace', 'hand blower']
Black	['barbershop', 'restaurant', 'carbonara', 'plate', 'hot pot']
Black	['soup bowl', 'balance beam', 'horizontal bar', 'rugby ball', 'toucan']
Black	['parallel bars', 'stage', 'maraca', 'sunglass', 'plunger']
Black	['trombone', 'balance beam', 'volleyball', 'miniskirt', 'horizontal bar']
Black	['dumbbell', 'bulletproof vest', 'crash helmet', 'ski mask', 'assault rifle']
Black	['military uniform', 'steel drum', 'stage', 'toyshop', 'drumstick']
Black	['drum', 'sweatshirt', 'ski', 'jersey', 'sunglasses']
Black	['sunglass', 'groom', 'mortarboard', 'bow tie', 'oboe']
Black	['maraca', 'bow tie', 'military uniform', 'neck brace', 'Band Aid']
Black	['suit', 'jersey', 'apron', 'rugby ball', 'jean']
Black	['miniskirt', 'neck brace', 'tricycle', 'bicycle-built-for-two', 'tripod']
Black	["potter's wheel", 'barbershop', 'bow tie', 'Band Aid', 'bathing cap']
Black	['sunglasses', 'barrow', 'unicycle', 'dogsled', 'marimba']
Black	['ski', 'sombrero', 'cowboy hat', 'cloak', 'mask']
Black	['mortarboard', 'tricycle', 'lawn mower', 'plow', 'hay']
Black	['birdhouse', 'dumbbell', 'suit', 'bow tie', 'wig']
Black	['Band Aid', 'vestment', 'overskirt', 'kimono', 'gown']
Black	['panpipe', 'Band Aid', 'military uniform', 'seat belt', 'ping-pong ball']
Black	['neck brace', 'volleyball', 'soccer ball', 'library', 'ballplayer']
Black	['scoreboard', 'dumbbell', 'Italian greyhound', 'swimming trunks', 'miniskirt']
Black	['maillot', 'jersey', 'steel drum', 'crutch', 'sweatshirt']
Black	['drumstick', 'pickelhaube', 'bearskin', 'military uniform', 'cowboy hat']
Black	['bow tie', 'mask', 'snorkel', 'sunglass', 'wig']
Black	['sunglasses', 'German short-haired pointer', 'neck brace', 'pajama', 'Windsor tie']
Black	['maraca', 'toyshop', 'trombone', 'steel drum', 'drum']
Black	['accordion', 'beaker', 'gondola', 'Petri dish', 'plastic bag']
Black	['oxygen mask', 'vending machine', 'slot', 'cash machine', 'minibus']
Black	['pay-phone', 'maypole', 'trombone', 'croquet ball', 'flute']
Black	['French horn', 'wombat', 'Norwegian elkhound', 'Egyptian cat', 'Siberian husky']
Black	['malamute', 'garbage truck', 'stage', 'grocery store', 'yurt']
Black	['restaurant', 'chain mail', 'torch', 'maraca', 'cowboy hat']
Black	['hair spray', 'fur coat', 'hair spray', 'monkey', 'standard poodle']
Black	['monkey', 'dugong', 'oxygen mask', 'sea lion', 'tench']
Black	['electric ray', 'military uniform', 'maillot', 'dumbbell', 'maillot']
Black	['trombone', 'tobacco shop', 'restaurant', 'slot', 'library']
Black	['bookshop', 'mortarboard', 'jersey', 'sweatshirt', 'academic gown']
Black	['crutch', 'ski mask', 'oxygen mask', 'mask', 'neck brace']
Black	['gasmask', 'suit', 'bulletproof vest', 'sunglass', 'sunglasses']
Black	['Windsor tie', 'mask', 'sunscreen', 'Band Aid', 'ski mask']
Black	['bow tie', 'fur coat', 'vestment', 'torch', 'crutch']
Black	['hair spray', 'seat belt', 'sunglass', 'sunglasses', 'cellular telephone']
Black	['lab coat', 'chain', 'microphone', 'abaya', 'sax']
Black	['knot', 'ocarina', 'plunger', 'jean', 'maraca']
Black	['stethoscope', 'crutch', 'turnstile', 'cash machine', 'prison']
Black	['jinrikisha', 'swimming trunks', 'maillot', 'sandbar', 'seashore']
Black	['dumbbell', 'wooden spoon', 'quill', 'ladle', 'plunger']
Black	['seat belt', 'wig', 'mask', 'cauliflower', 'shower cap']
Black	['lipstick', 'maypole', 'trombone', 'panpipe', 'bubble']
Black	['stage', 'cuirass', 'vacuum', 'breastplate', 'cloak']
Black	['mailbag', 'neck brace', 'plastic bag', 'nipple', 'lab coat']
Black	['oxygen mask', 'cloak', 'abaya', 'ski mask', 'mask']
Black	['lipstick', 'marimba', 'poncho', 'kimono', 'steel drum']
Black	['panpipe', 'Sussex spaniel', 'Irish setter', 'hair spray', 'redbone']
Black	['curly-coated retriever', 'crutch', 'academic gown', 'groom', 'abaya']
Black	['suit', 'suit', 'bow tie', 'Windsor tie', 'groom']
Black	['bolo tie', 'toilet tissue', 'scale', 'paper towel', 'spindle']
Black	['electric fan', 'ice lolly', 'sunscreen', 'binoculars', 'maraca']
Black	['lorikeet', 'crutch', 'suit', 'jean', 'cowboy hat']
Black	['torch', 'panpipe', 'maraca', 'pinwheel', 'whistle']
Black	['bonnet', 'Windsor tie', 'neck brace', 'trench coat', 'bulletproof vest']
Black	['comic book', 'military uniform', 'accordion', 'trombone', 'bubble']
Black	['maypole', 'ballplayer', 'ski', 'bearskin', 'shield']
Black	['baseball', 'horizontal bar', 'parallel bars', 'volleyball', 'pole']
Black	['bow', 'sleeping bag', 'feather boa', 'wig', 'bonnet']
Black	['fur coat', 'ski mask', 'abaya', 'tripod', 'mask']
Black	['trench coat', 'bow tie', 'suit', 'Band Aid', 'sweatshirt']
Black	['military uniform', 'military uniform', 'pickelhaube', 'bow tie', 'cornet']
Black	['trench coat', 'abaya', 'neck brace', 'ocarina', 'loupe']
Black	['Band Aid', 'Sussex spaniel', 'comic book', 'Sealyham terrier', 'suit']
Black	['book jacket', 'feather boa', 'Band Aid', 'microphone', 'drumstick']
Black	['harmonica', 'mountain bike', 'unicycle', 'leatherback turtle', 'diamondback']
Black	['dung beetle', 'mask', 'monkey', 'hippopotamus', 'bull mastiff']
Black	['ski mask', 'Windsor tie', 'panpipe', 'oboe', 'ocarina']
Black	['tobacco shop', 'canoe', 'chain saw', 'corn', 'park bench']
Black	['marimba', 'beagle', 'Italian greyhound', 'bonnet', 'cowboy hat']
Black	['seat belt', 'maypole', 'sarong', 'panpipe', 'harp']
Black	['flute', 'barrow', 'stretcher', 'marimba', 'lumbermill']
Black	['Indian cobra', 'academic gown', 'Windsor tie', 'bulletproof vest', 'oboe']
Black	['panpipe', 'lab coat', 'suit', 'bow tie', 'apron']
Black	['kimono', 'pajama', 'kimono', 'sarong', 'apron']
Black	['Christmas stocking', 'gasmask', 'lab coat', 'cornet', 'loupe']
Black	['paper towel', 'sweatshirt', 'water bottle', 'toilet tissue', 'punching bag']
Black	['parking meter', 'stage', 'groom', 'theater curtain', 'gown']
Black	['flute', 'basketball', 'cello', 'ocarina', 'bassoon']
Black	['ping-pong ball', 'cornet', 'sax', 'oboe', 'maraca']
Black	['stage', 'lab coat', 'barbershop', 'power drill', 'window screen']
Black	['cash machine', 'academic gown', 'mortarboard', 'cloak', 'suit']
Black	['bow tie', 'assault rifle', 'tench', 'bulletproof vest', 'Indian cobra']
Black	["potter's wheel", 'ballplayer', 'bathing cap', 'knee pad', 'military uniform']
Black	['shower cap', 'prayer rug', 'bobsled', 'shoe shop', 'go-kart']
Black	['motor scooter', 'car mirror', 'Polaroid camera', 'grand piano', 'academic gown']
Black	['laptop', 'giant schnauzer', 'Kerry blue terrier', 'fur coat', 'standard poodle']
Black	['Bouvier des Flandres', 'chain', 'vine snake', 'hook', 'nail']
Black	['night snake', 'jinrikisha', 'gar', 'miniskirt', 'park bench']
Black	['rocking chair', 'military uniform', 'bearskin', 'Band Aid', 'suit']
Black	['pickelhaube', 'cliff', 'feather boa', 'abaya', 'wig']
Black	['mask', 'mask', 'cuirass', 'monkey', 'breastplate']
Black	['wig', 'Windsor tie', 'suit', 'trench coat', 'oboe']
Black	['bolo tie', 'sunscreen', 'ski mask', 'mask', 'Band Aid']
Black	['loupe', 'grocery store', 'steel drum', 'restaurant', 'tobacco shop']
Black	['butcher shop', 'loupe', 'platypus', 'oxygen mask', 'nipple']
Black	['neck brace', 'bathing cap', 'miniskirt', 'cornet', 'trombone']
Black	['stage', 'Irish water spaniel', 'wig', 'fur coat', 'chain mail']
Black	['miniature poodle', 'go-kart', 'barbershop', 'barber chair', 'ballplayer']
Black	['motor scooter', 'toyshop', 'hair spray', 'hotdog', 'barbershop']
Black	['ice lolly', 'swimming trunks', 'maillot', 'maillot', 'sandbar']
Black	['bathing cap', 'overskirt', 'trench coat', 'mortarboard', 'stole']
Black	['hoopskirt', 'starfish', 'Dungeness crab', 'sunscreen', 'common iguana']
Black	['pinwheel', 'abaya', 'sweatshirt', 'neck brace', 'sleeping bag']
Black	['sunglasses', 'barbershop', 'stage', 'electric guitar', 'steel drum']
Black	['bow tie', 'reflex camera', 'CD player', 'radio', 'loudspeaker']
Black	['projector', 'patas', 'miniature pinscher', 'Windsor tie', 'hair slide']
Black	['monkey', 'torch', 'coho', 'maypole', 'feather boa']
Black	['bow tie', 'wig', 'face powder', 'lipstick', 'sunscreen']
Black	['ice lolly', 'restaurant', 'crutch', 'prison', 'shoji']
Black	['kimono', 'oxygen mask', 'gasmask', 'neck brace', 'nipple']
Black	['whistle', 'barbell', 'plunger', 'cello', 'punching bag']
Black	['bassoon', 'bobsled', 'jersey', 'torch', 'sweatshirt']
Black	['plunger', 'steel drum', 'crutch', 'cash machine', 'sax']
Black	['punching bag', 'academic gown', 'abaya', 'jersey', 'comic book']
Black	['mortarboard', 'web site', 'television', 'scoreboard', 'ballplayer']
Black	['crash helmet', 'turnstile', 'forklift', 'military uniform', 'stretcher']
Black	['fire engine', 'ski', 'stretcher', 'barbell', 'ski mask']
Black	['bobsled', 'triumphal arch', 'harp', 'chain saw', 'panpipe']
Black	['bell cote', 'maillot', 'maillot', 'gown', 'brassiere']
Black	['sarong', 'ballplayer', 'torch', 'bow', 'balloon']
Black	['bathing cap', 'shower cap', 'bathing cap', 'military uniform', 'swimming trunks']
Black	['bubble', 'Arabian camel', 'horse cart', 'ox', 'oxcart']
Black	['bighorn', 'microphone', 'syringe', 'hair spray', 'bubble']
Black	['cellular telephone', 'military uniform', 'Windsor tie', 'suit', 'bolo tie']
Black	['stethoscope', 'accordion', 'panpipe', 'abacus', 'cassette']
Black	['beer bottle', 'cardigan', 'balance beam', 'volleyball', 'miniskirt']
Black	['African elephant', 'cloak', 'fur coat', 'velvet', 'abaya']
Black	['trench coat', 'cardigan', 'military uniform', 'shower cap', 'sweatshirt']
Black	['suit', 'trench coat', 'sweatshirt', 'military uniform', 'suit']
Black	['bow tie', 'cello', 'grand piano', 'harmonica', 'harp']
Black	['marimba', 'torch', 'racket', 'jean', 'jersey']
Black	['sunglass', 'sunscreen', 'ice lolly', 'miniskirt', 'park bench']
Black	['Dutch oven', 'Windsor tie', 'redbone', 'panpipe', 'patas']
Black	['neck brace', 'stage', 'microphone', 'banjo', 'accordion']
Black	['cello', 'lab coat', 'gasmask', 'washer', 'neck brace']
Black	['stethoscope', 'comic book', 'book jacket', 'oxygen mask', 'neck brace']
Black	['jersey', 'microphone', 'harmonica', 'trench coat', 'Windsor tie']
Black	['stage', 'sarong', 'gown', 'overskirt', 'maillot']
Black	['maillot', 'cowboy hat', 'sunglasses', 'seat belt', 'syringe']
Black	['bow tie', 'Loafer', 'Windsor tie', 'Sealyham terrier', 'Kerry blue terrier']
Black	['suit', 'oboe', 'harmonica', 'French horn', 'cornet']
Black	['electric guitar', 'barbershop', 'barber chair', 'oxygen mask', 'neck brace']
Black	['ski mask', 'seat belt', 'sunglasses', 'bolo tie', 'bow tie']
Black	['cowboy hat', 'diaper', 'jigsaw puzzle', 'stethoscope', 'swimming trunks']
Black	['sunscreen', 'lab coat', 'steel drum', 'barbershop', 'barber chair']
Black	['marimba', 'gown', 'overskirt', 'hoopskirt', 'stage']
Black	['microphone', 'shoe shop', 'jean', 'wardrobe', 'pajama']
Black	['sarong', 'unicycle', 'horse cart', 'abaya', 'bearskin']
Black	['cannon', 'stage', 'guillotine', 'catamaran', 'restaurant']
Black	['steel drum', 'microphone', 'mask', 'gasmask', 'spotlight']
Black	['projector', 'grocery store', 'wok', 'jackfruit', 'bakery']
Black	['butcher shop', 'kimono', 'shoe shop', 'punching bag', 'swab']
Black	['crutch', 'ski mask', 'mask', 'gasmask', 'wig']
Black	['sunglasses', 'apron', 'trench coat', 'bulletproof vest', 'oxygen mask']
Black	['stole', 'German short-haired pointer', 'Sussex spaniel', 'Staffordshire bullterrier', 'muzzle']
Black	['Chesapeake Bay retriever', 'barbershop', 'stretcher', 'barber chair', 'kimono']
Black	['neck brace', 'sarong', 'overskirt', 'maillot', 'trench coat']
Black	['vestment', 'military uniform', 'sax', 'whistle', 'bow tie']
Black	['trench coat', 'worm fence', 'overskirt', 'velvet', 'ski mask']
Black	['chain mail', 'bow tie', 'suit', 'Windsor tie', 'bolo tie']
Black	['lab coat', 'mask', 'bubble', 'bonnet', 'shower cap']
Black	['crash helmet', 'traffic light', 'crossword puzzle', 'abaya', 'chainlink fence']
Black	['window shade', 'king penguin', 'accordion', 'bathing cap', 'cowboy hat']
Black	['panpipe', 'jinrikisha', 'miniskirt', 'flute', 'barrow']
Black	['barber chair', 'bow tie', 'Windsor tie', 'suit', 'lab coat']
Black	['mask', 'accordion', 'military uniform', 'ballplayer', 'bow tie']
Black	['sax', 'bathing cap', 'crash helmet', 'football helmet', 'ballplayer']
Black	['military uniform', 'oboe', 'bow tie', 'neck brace', 'pickelhaube']
Black	['bearskin', 'jersey', 'sweatshirt', 'football helmet', 'punching bag']
Black	['bobsled', 'park bench', 'apiary', 'canoe', 'barrow']
Black	['marimba', 'trench coat', 'military uniform', 'French horn', 'sax']
Black	['abaya', 'whistle', 'flute', 'cornet', 'sax']
Black	['trombone', 'ice lolly', 'bow tie', 'restaurant', 'pajama']
Black	['groom', 'American Staffordshire terrier', 'Staffordshire bullterrier', 'Weimaraner', 'French bulldog']
Black	['Italian greyhound', 'neck brace', 'pick', 'abaya', 'hair spray']
Black	['Windsor tie', 'Band Aid', 'bow tie', 'oxygen mask', 'mask']
Black	['gasmask', 'pickelhaube', 'cuirass', 'bulletproof vest', 'breastplate']
Black	['chain mail', 'brassiere', 'bikini', 'stethoscope', 'sunglass']
Black	['oxygen mask', 'moving van', 'golfcart', 'steel drum', 'forklift']
Black	['jinrikisha', 'flute', 'Windsor tie', 'oboe', 'vestment']
Black	['bow tie', 'bow tie', 'suit', 'military uniform', 'whistle']
Black	['Windsor tie', 'bow tie', 'groom', 'suit', 'lab coat']
Black	['power drill', 'bubble', 'acorn squash', 'sunglass', 'lens cap']
Black	['conch', 'panpipe', 'ski mask', 'bearskin', 'coffee mug']
Black	['crib', 'bicycle-built-for-two', 'tricycle', 'mountain bike', 'unicycle']
Black	['moped', 'sea lion', 'swimming trunks', 'bathing cap', 'maillot']
Black	['bikini', 'mask', 'ski mask', 'wig', 'shower cap']
Black	['crash helmet', 'Windsor tie', 'trench coat', 'suit', 'military uniform']
Black	['bow tie', 'ping-pong ball', 'gasmask', 'Band Aid', 'stethoscope']
Black	['oxygen mask', 'abaya', 'wig', 'sweatshirt', 'suit']
Black	['cloak', 'diaper', 'maraca', 'soccer ball', 'piggy bank']
Black	['nipple', 'menu', 'cocktail shaker', 'restaurant', 'hair spray']
Black	['candle', 'hammer', 'chain saw', 'hatchet', 'broom']
Black	['shovel', 'jersey', 'sweatshirt', 'steel drum', 'shoe shop']
Black	['basketball', 'cloak', 'sweatshirt', 'abaya', 'military uniform']
Black	['sombrero', 'dumbbell', 'military uniform', 'bow tie', 'bulletproof vest']
Black	['swimming trunks', 'neck brace', 'rock python', 'steel drum', 'Indian cobra']
Black	['American lobster', 'binoculars', 'gasmask', 'reflex camera', 'loupe']
Black	['dumbbell', 'bikini', 'bathing cap', 'sunglass', 'maillot']
Black	['swimming trunks', 'electric guitar', 'sax', 'stage', 'banjo']
Black	['acoustic guitar', 'barber chair', 'neck brace', 'parallel bars', 'gong']
Black	['punching bag', 'jigsaw puzzle', 'diaper', 'nipple', 'burrito']
Black	['dough', 'kimono', 'military uniform', 'trench coat', 'book jacket']
Black	['overskirt', 'pickelhaube', 'bearskin', 'mask', 'chain mail']
Black	['thimble', 'wig', 'feather boa', 'hair spray', 'mask']
Black	['lipstick', 'Windsor tie', 'suit', 'bassoon', 'academic gown']
Black	['oboe', 'ballplayer', 'sweatshirt', 'baseball', 'football helmet']
Black	['plunger', 'panpipe', 'monkey', 'monkey', 'comic book']
Black	['barbershop', 'lion', 'cougar', 'monkey', 'tiger cat']
Black	['tabby', 'paddle', 'canoe', 'snorkel', 'swimming trunks']
Black	['bikini', 'suit', 'bow tie', 'Windsor tie', 'seat belt']
Black	['bolo tie', 'stretcher', 'mountain tent', 'oxygen mask', 'ski mask']
Black	['reel', 'stage', 'traffic light', 'microphone', 'spotlight']
Black	['maraca', 'wig', 'bow tie', 'sunscreen', 'neck brace']
Black	['hair spray', 'rock python', 'book jacket', 'Windsor tie', 'hen-of-the-woods']
Black	['comic book', 'suit', 'trench coat', 'bow tie', 'academic gown']
Black	['vestment', 'stage', 'trombone', 'electric guitar', 'sax']
Black	['cornet', 'ice lolly', 'bathing cap', 'sunglass', 'bubble']
Black	['groom', 'sarong', 'mortarboard', 'plunger', 'sleeping bag']
Black	['toyshop', 'laptop', "potter's wheel", 'wok', 'quill']
Black	['crossword puzzle', 'sorrel', 'Arabian camel', 'seashore', 'oxcart']
Black	['horse cart', 'sandbar', 'Arabian camel', 'breakwater', 'seashore']
Black	['wreck', 'Loafer', 'cowboy boot', 'clog', 'sandal']
Black	['running shoe', 'mask', 'military uniform', 'wig', 'totem pole']
Black	['pedestal', 'stage', 'oboe', 'flute', 'whistle']
Black	['bassoon', 'breastplate', 'panpipe', 'ocarina', 'shield']
Black	['drum', 'carousel', 'trombone', 'bassoon', 'pole']
Black	['slot', 'military uniform', 'bearskin', 'bow tie', 'suit']
Black	['cornet', 'bookshop', 'library', 'tobacco shop', 'shoe shop']
Black	['restaurant', 'neck brace', 'comic book', 'maillot', 'book jacket']
Black	['steel drum', 'tripod', 'harp', 'panpipe', 'hoopskirt']
Black	['bow', 'ping-pong ball', 'tub', 'bathtub', 'broom']
Black	['grand piano', 'torch', 'paddle', 'plunger', 'maraca']
Black	['whistle', 'suit', 'Windsor tie', 'oboe', 'bow tie']
Black	['bolo tie', 'maraca', 'pajama', "potter's wheel", 'miniature poodle']
Black	['broom', 'sandbar', 'seashore', 'bathing cap', 'lakeside']
